AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2016,11,15,4,ARICA,348,Lenguado,3000000,,0.05,B,BN,CHD
2016,11,15,4,ARICA,234,Jurel,2000000,,0.04,B,BN,CHD
2016,11,15,4,ARICA,239,Jerguilla,2000000,,0.03,B,BN,CHD
2016,11,15,4,ARICA,280,Sargo,3000000,,0.03,B,BN,CHD
2016,11,15,4,ARICA,406,Almeja,800000,,0.07,B,BN,CHD
2016,11,15,4,ARICA,820,Piure,700000,,0.1,B,BN,CHD
2016,11,15,4,ARICA,338,BAGRE,1500000,,0.3,B,BN,CHD
2016,11,15,4,ARICA,272,Roncacho,1500000,,0.06,B,BN,CHD
2016,11,15,4,ARICA,238,Lisa,1500000,,0.04,B,BN,CHD
2016,11,15,4,ARICA,406,Almeja,700000,,0.07,B,BN,CHD
2016,11,15,4,ARICA,271,Rococó,2000000,,0.06,B,BN,CHD
2016,11,15,4,ARICA,820,Piure,600000,,0.9,B,BN,CHD
2016,11,1,4,RIQUELME,214,Bonito,4500000,,0.02,L,BN,CHD
2016,11,1,4,RIQUELME,260,Pejerrey de mar,4500000,,0.07,B,BN,CHD
2016,11,1,4,RIQUELME,227,Congrio colorado,5000000,,0.04,L,BN,CHD
2016,11,1,4,RIQUELME,231,Dorado,3000000,,0.1,L,BN,CHD
2016,11,1,4,RIQUELME,214,Bonito,4000000,,0.03,B,BN,CHD
2016,11,2,56,TALTAL,141,Chascon o huiro negro,340000,30,1,O,BN,PP
2016,11,2,56,TALTAL,142,Huiro palo,280000,30,1,O,BN,PP
2016,11,2,56,TALTAL,451,Lapa negra,650000,,1,O,BN,PP
2016,11,2,56,TALTAL,262,Pejeperro,3500000,,1,B,BN,CHD
2016,11,2,56,TALTAL,207,Apañado,3500000,,1,B,BN,CHD
2016,11,2,56,TALTAL,227,Congrio colorado,3400000,,1,B,BN,CHD
2016,11,2,56,TALTAL,231,Dorado,1600000,,1,B - L,BN,CHD
2016,11,2,56,TALTAL,226,Cojinoba del norte,2000000,,1,B - L,BN,CHD
2016,11,2,56,TALTAL,221,Cabrilla común,1800000,,1,B,BN,CHD
2016,11,2,56,TALTAL,252,Vieja o mulata,3500000,,1,B,BN,CHD
2016,11,2,56,TALTAL,266,Albacora o pez espada,4000000,,1,O,BN,CHD
2016,11,2,56,TALTAL,236,Lenguado de ojos chicos,4000000,,1,B,BN,CHD
2016,11,2,56,TALTAL,141,Chascon o huiro negro,340000,30,1,O,BN,PP
2016,11,2,56,TALTAL,142,Huiro palo,280000,30,1,O,BN,PP
2016,11,2,56,TALTAL,451,Lapa negra,650000,,1,B - O,BN,PP
2016,11,2,56,TALTAL,262,Pejeperro,3500000,,1,B,BN,CHD
2016,11,2,56,TALTAL,207,Apañado,3500000,,1,B,BN,CHD
2016,11,2,56,TALTAL,227,Congrio colorado,3400000,,1,B,BN,CHD
2016,11,2,56,TALTAL,231,Dorado,1600000,,1,B - L,BN,CHD
2016,11,2,56,TALTAL,226,Cojinoba del norte,2000000,,1,B - L,BN,CHD
2016,11,2,56,TALTAL,221,Cabrilla común,1800000,,,B,BN,CHD
2016,11,2,56,TALTAL,252,Vieja o mulata,3500000,,,B,BN,CHD
2016,11,2,56,TALTAL,266,Albacora o pez espada,4000000,,,O,BN,CHD
2016,11,2,56,TALTAL,236,Lenguado de ojos chicos,4000000,,,B,BN,CHD
2016,11,2,46,TOCOPILLA,451,Lapa negra,900000,,0.5,O,BN,PP
2016,11,2,44,COBIJA,141,Chascon o huiro negro,300000,30,3.95,O,BN,PP
2016,11,2,44,COBIJA,142,Huiro palo,200000,30,2.95,O,BN,PP
2016,11,2,50,ANTOFAGASTA,141,Chascon o huiro negro,250000,30,,O,BN,PP
2016,11,2,50,ANTOFAGASTA,141,Chascon o huiro negro,250000,30,,O,BN,PP
2016,11,2,50,ANTOFAGASTA,142,Huiro palo,200000,30,,O,BN,PP
2016,11,3,78,HUASCO,242,Merluza común,1200000,,,B,BN,CHD
2016,11,3,78,HUASCO,214,Bonito,2000000,,,B,BN,CHD
2016,11,3,78,HUASCO,221,Cabrilla común,2500000,,,B,BN,CHD
2016,11,3,78,HUASCO,273,Rollizo,2500000,,,B,BN,CHD
2016,11,3,78,HUASCO,258,Pejegallo,1500000,,,B,BN,CHD
2016,11,3,78,HUASCO,236,Lenguado de ojos chicos,6000000,,,B,BN,CHD
2016,11,3,78,HUASCO,262,Pejeperro,1500000,,,B,BN,CHD
2016,11,3,78,HUASCO,226,Cojinoba del norte,2500000,,,B,BN,CHD
2016,11,3,78,HUASCO,231,Dorado,3000000,,,B,BN,CHD
2016,11,3,78,HUASCO,252,Vieja o mulata,3500000,,,B,BN,CHD
2019,7,5,202,EL MANZANO,445,Jibia o calamar rojo,650000,0.01,,B,BN,PP
2016,11,5,230,SAN ANTONIO,651,Jaiba limón,1000000,,,B,BN,CHD
2016,11,5,230,SAN ANTONIO,242,Merluza común,1150000,,,B - L,BN,CHD
2016,11,5,230,SAN ANTONIO,229,Congrio negro,12000000,,,B - L,BN,
2016,11,5,230,SAN ANTONIO,227,Congrio colorado,3500000,,,B,BN,CHD
2016,11,5,230,SAN ANTONIO,282,Sierra,1500000,,,B - L,BN,CHD
2016,11,5,230,SAN ANTONIO,284,Tiburon o marrajo,1500000,,,L,BN,CHD
2016,11,5,230,SAN ANTONIO,266,Albacora o pez espada,3500000,,,L,BN,PP
2016,11,5,230,SAN ANTONIO,208,Atún aleta amarilla,1500000,,,L,BN,CHD
2016,11,6,246,BUCALEMU,242,Merluza común,535700,,0.48,B,BN,CHD
2016,11,7,286,CURANIPE,242,Merluza común,1500000,,2.7,B,BN,CHD
2016,11,7,286,CURANIPE,242,Merluza común,350000,,0.95,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,740700,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,370400,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,555500,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,555550,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,555550,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,555555,,,B,BN,CHD
2016,11,7,268,DUAO,274,Reineta,2000000,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,444000,,,B,BN,CHD
2016,11,7,268,DUAO,274,Reineta,1000000,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,444400,,,B,BN,CHD
2016,11,7,268,DUAO,242,Merluza común,555000,,,B,BN,CHD
2016,11,8,336,SAN VICENTE,820,Piure,200000,,0.6,B,BN,CHD
2016,11,8,336,SAN VICENTE,644,Picoroco,400000,,0.35,B,BN,CHD
2016,11,8,336,SAN VICENTE,820,Piure,200000,,0.5,B,BN,CHD
2016,11,8,306,COLIUMO,138,Luga cuchara o corta,250000,30,0.34,O,BN,PP
2016,11,8,306,COLIUMO,137,Luga negra o crespa,500000,30,0.24,O,BN,PP
2016,11,8,306,COLIUMO,652,Jaiba mora,2000000,,0.02,B,BN,CHD
2016,11,8,306,COLIUMO,242,Merluza común,715000,,0.11,B,BN,CHD
2016,11,8,310,TOME,465,Navajuela,700000,,0.05,B,BN,CHD
2016,11,8,310,TOME,260,Pejerrey de mar,1000000,,0.02,B,BN,CHD
2016,11,8,310,TOME,221,Cabrilla común,2000000,,0.2,B,BN,CHD
2016,11,8,350,LO ROJAS,655,Jaiba remadora,890000,,0.1,B - L,BN,CHD - PP
2016,11,8,350,LO ROJAS,465,Navajuela,690000,,18,B,BN,CHD - PP
2016,11,8,350,LO ROJAS,407,Taquilla,108000,,2,B,BN,CHD - PP
2016,11,8,350,LO ROJAS,276,Sardina común,110000,,60,L,BN,PP
2016,11,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.1,B,BN,CHD - PP
2016,11,8,350,LO ROJAS,654,Jaiba marmola,960000,,0.1,B - L,BN,CHD - PP
2016,11,8,350,LO ROJAS,465,Navajuela,690000,,35,B,BN,CHD - PP
2016,11,8,350,LO ROJAS,407,Taquilla,108000,,3,B,BN,CHD - PP
2016,11,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD - PP
2016,11,8,350,LO ROJAS,276,Sardina común,110000,,73,L,BN,PP
2016,11,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.1,B,BN,CHD - PP
2016,11,8,374,LEBU,274,Reineta,1500000,,5,L,BN,CHD
2016,11,8,374,LEBU,266,Albacora o pez espada,1200000,,,L,BN,PP
2016,11,8,374,LEBU,141,Chascon o huiro negro,50000,30,6,O,BN,PP
2016,11,8,374,LEBU,274,Reineta,2000000,,1,L,BN,CHD
2016,11,8,374,LEBU,242,Merluza común,600000,,6,B,BN,CHD
2016,11,14,412,NIEBLA,228,Congrio dorado,2400000,,0.37,L,BN,PP
2016,11,14,412,NIEBLA,258,Pejegallo,800000,,0.16,L,BN,PP
2016,11,14,412,NIEBLA,270,Robalo,800000,,0.03,B,BN,PP
2016,11,14,412,NIEBLA,260,Pejerrey de mar,400000,,0.04,B,BN,PP
2016,11,14,412,NIEBLA,227,Congrio colorado,2400000,,0.02,B,BN,PP
2016,11,14,412,NIEBLA,268,Raya volantin,2000000,,0.07,L,BN,PP
2016,11,14,412,NIEBLA,357,Raya espinosa,2000000,,0.02,L,BN,PP
2016,11,14,412,NIEBLA,228,Congrio dorado,2500000,,0.33,L,BN,PP
2016,11,14,412,NIEBLA,268,Raya volantin,2000000,,0.17,L,BN,PP
2016,11,10,474,DALCAHUE,444,Huepo o navaja de mar,800000,,2.32,L,BN,CHD
2016,11,10,474,DALCAHUE,258,Pejegallo,450000,,0.16,L,BN,CHD
2016,11,10,474,DALCAHUE,405,Juliana,200000,,20.9,L,BN,PP
2016,11,10,474,DALCAHUE,406,Almeja,500000,,0.5,L,BN,CHD
2016,11,10,474,DALCAHUE,244,Merluza del sur,1200000,,0.33,L,BN,PP
2016,11,10,474,DALCAHUE,414,Caracol picuyo,250000,,0.2,L,BN,PP
2016,11,10,474,DALCAHUE,616,Centolla,2800000,,0.63,L,BN,CHD
2016,11,10,474,DALCAHUE,228,Congrio dorado,1100000,,0.11,L,BN,PP
2016,11,10,474,DALCAHUE,274,Reineta,1200000,,0.31,L,BN,PP
2016,11,10,474,DALCAHUE,440,Culengue,200000,,4.66,L,BN,PP
2016,11,11,514,PUERTO AYSEN,406,Almeja,400000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,486,Pulpo del sur,900000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,425,Cholga,140000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,435,Choro,140000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,430,Chorito,140000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,244,Merluza del sur,1100000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,654,Jaiba marmola,170000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,616,Centolla,2000000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,137,Luga negra o crespa,160000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,290000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,810,Erizo,230000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,268,Raya volantin,1500000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,406,Almeja,400000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,486,Pulpo del sur,900000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,425,Cholga,140000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,435,Choro,140000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,430,Chorito,140000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,244,Merluza del sur,1100000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,654,Jaiba marmola,170000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,616,Centolla,2000000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,137,Luga negra o crespa,160000,30,,L,,PP
2016,11,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,290000,30,,L,,PP
2016,11,11,514,PUERTO AYSEN,810,Erizo,230000,,,L,,PP
2016,11,11,514,PUERTO AYSEN,268,Raya volantin,1500000,,,L,,PP
2016,11,12,534,PUNTA ARENAS,616,Centolla,6250000,,3.84,O,BN,PP
2016,11,12,534,PUNTA ARENAS,616,Centolla,6000000,,2.69,O,BN,PP
2016,11,12,534,PUNTA ARENAS,620,Centollón,850000,,11.84,O,BN,PP
2016,11,12,534,PUNTA ARENAS,620,Centollón,550000,,5.86,O,BN,PP
2016,11,12,534,PUNTA ARENAS,616,Centolla,6662000,,3.86,O,BN,PP
2016,11,12,534,PUNTA ARENAS,616,Centolla,6000000,,4.06,O,BN,PP
2016,11,12,534,PUNTA ARENAS,620,Centollón,850000,,9.65,O,BN,PP
2016,11,12,534,PUNTA ARENAS,620,Centollón,550000,,2.52,O,BN,PP
2016,11,12,536,PUERTO NATALES,616,Centolla,6000000,,41,L,BN,PP
2016,11,12,536,PUERTO NATALES,270,Robalo,1500000,,0.1,B,BN,CHD
2016,11,12,536,PUERTO NATALES,260,Pejerrey de mar,3000000,,0.9,B,BN,CHD
2016,11,12,536,PUERTO NATALES,228,Congrio dorado,1000000,,0.7,B,BN,PP
2016,11,12,536,PUERTO NATALES,616,Centolla,6200000,,33,L,BN,PP
2016,11,12,536,PUERTO NATALES,260,Pejerrey de mar,3000000,,0.2,B,BN,CHD
2016,11,12,536,PUERTO NATALES,270,Robalo,1500000,,0.4,B,BN,CHD
2016,11,12,536,PUERTO NATALES,228,Congrio dorado,1000000,,13.5,B,BN,PP
2016,12,15,4,ARICA,254,Palometa,2000000,,0.25,B,BN,CHD
2016,12,15,4,ARICA,219,Cabinza,1000000,,0.05,B,BN,CHD
2016,12,15,4,ARICA,227,Congrio colorado,3000000,,0.09,B,BN,CHD
2016,12,15,4,ARICA,230,Corvina,3500000,,0.08,B,BN,CHD
2016,12,15,4,ARICA,218,Caballa,1500000,,0.04,B,BN,CHD
2016,12,15,4,ARICA,425,Cholga,800000,,0.1,B,BN,CHD
2016,12,15,4,ARICA,820,Piure,700000,,0.8,B,BN,CHD
2016,12,15,4,ARICA,214,Bonito,1500000,,0.7,B,BN,CHD
2016,12,15,4,ARICA,219,Cabinza,1000000,,0.4,B,BN,CHD
2016,12,15,4,ARICA,234,Jurel,2000000,,0.6,B,BN,CHD
2016,12,15,4,ARICA,227,Congrio colorado,3000000,,0.7,B,BN,CHD
2016,12,15,4,ARICA,248,Merluza de tres aletas,2500000,,0.7,B,BN,CHD
2016,12,15,4,ARICA,291,Bilagay,2000000,,0.6,B,BN,CHD
2016,12,15,4,ARICA,406,Almeja,1000000,,0.8,B,BN,CHD
2016,12,15,4,ARICA,285,Tomoyo,2000000,,0.8,B,BN,CHD
2016,12,15,4,ARICA,425,Cholga,1000000,,0.9,B,BN,CHD
2016,12,15,4,ARICA,284,Tiburon o marrajo,2000000,,0.15,B,BN,CHD
2016,12,15,4,ARICA,260,Pejerrey de mar,1500000,,0.8,B,BN,CHD
2016,12,2,56,TALTAL,141,Chascon o huiro negro,340000,30,,O,BN,PP
2016,12,2,56,TALTAL,142,Huiro palo,280000,30,,O,BN,PP
2016,12,2,56,TALTAL,451,Lapa negra,700000,,,O,BN,PP
2016,12,2,56,TALTAL,262,Pejeperro,400000,,,B,BN,CHD
2016,12,2,56,TALTAL,207,Apañado,4000000,,,B,BN,CHD
2016,12,2,56,TALTAL,227,Congrio colorado,3500000,,,B,BN,CHD
2016,12,2,56,TALTAL,231,Dorado,2500000,,,B - L,BN,CHD
2016,12,2,56,TALTAL,226,Cojinoba del norte,2500000,,,B - L,BN,CHD
2016,12,2,56,TALTAL,221,Cabrilla común,2000000,,,B,BN,CHD
2016,12,2,56,TALTAL,252,Vieja o mulata,3500000,,,B,BN,CHD
2016,12,2,56,TALTAL,266,Albacora o pez espada,4000000,,,O,BN,CHD
2016,12,2,56,TALTAL,236,Lenguado de ojos chicos,4000000,,,B,BN,CHD
2016,12,2,56,TALTAL,141,Chascon o huiro negro,350000,30,,O,BN,PP
2016,12,2,56,TALTAL,142,Huiro palo,280000,30,,O,BN,PP
2016,12,2,56,TALTAL,451,Lapa negra,700000,,,O,BN,PP
2016,12,2,56,TALTAL,262,Pejeperro,400000,,,B,BN,CHD
2016,12,2,56,TALTAL,207,Apañado,4000000,,,B,BN,CHD
2016,12,2,56,TALTAL,227,Congrio colorado,3500000,,,B,BN,CHD
2016,12,2,56,TALTAL,231,Dorado,2500000,,,B - L,BN,CHD
2016,12,2,56,TALTAL,226,Cojinoba del norte,2500000,,,B - L,BN,CHD
2016,12,2,56,TALTAL,221,Cabrilla común,2000000,,,B,BN,CHD
2016,12,2,56,TALTAL,252,Vieja o mulata,3500000,,,B,BN,CHD
2016,12,2,56,TALTAL,266,Albacora o pez espada,4000000,,,O,BN,CHD
2016,12,2,56,TALTAL,236,Lenguado de ojos chicos,4000000,,,B,BN,CHD
2016,12,2,46,TOCOPILLA,451,Lapa negra,900000,,0.98,O,BN,PP
2016,12,2,41,PUNTA ATALA,141,Chascon o huiro negro,300000,30,8.05,O,BN,PP
2016,12,2,56,ANTOFAGASTA,141,Chascon o huiro negro,250000,30,,O,BN,PP
2016,12,2,56,ANTOFAGASTA,141,Chascon o huiro negro,250000,30,,O,BN,PP
2016,12,3,78,HUASCO,820,Piure,2500000,,,B,BN,PP
2016,12,3,78,HUASCO,234,Jurel,2200000,,,B,BN,PP
2016,12,3,78,HUASCO,227,Congrio colorado,3000000,,,B,BN,PP
2016,12,3,78,HUASCO,282,Sierra,2000000,,,B,BN,PP
2016,12,3,78,HUASCO,226,Cojinoba del norte,2000000,,,B,BN,PP
2016,12,3,78,HUASCO,213,Blanquillo,2000000,,,B,BN,PP
2016,12,3,78,HUASCO,230,Corvina,3500000,,,B,BN,PP
2016,12,3,78,HUASCO,231,Dorado,3000000,,,B,BN,PP
2016,12,3,78,HUASCO,242,Merluza común,1000000,,,B,BN,PP
2016,12,3,78,HUASCO,218,Caballa,300000,,,B,BN,PP
2016,12,3,78,HUASCO,221,Cabrilla común,2000000,,,B,BN,PP
2016,12,3,78,HUASCO,227,Congrio colorado,3000000,,,B,BN,PP
2016,12,3,78,HUASCO,204,Breca o Villagay,2000000,,,B,BN,PP
2016,12,3,78,HUASCO,236,,4000000,,,B,BN,PP
2016,12,3,78,HUASCO,412,Caracol tegula,500000,,,B,BN,PP
2016,12,3,78,HUASCO,252,Vieja o mulata,3500000,,,B,BN,PP
2019,7,5,202,EL MANZANO,445,Jibia o calamar rojo,650000,0.01,,B,BN,PP
2016,12,3,78,HUASCO,460,Macha,2500000,,,B,BN,PP
2016,12,3,78,HUASCO,465,Navajuela,1200000,,,B,BN,PP
2019,7,5,194,EL EMBARCADERO,445,Jibia o calamar rojo,650000,0.01,,B,BN,PP
2016,12,5,230,SAN ANTONIO,651,Jaiba limón,1000000,,,B,BN,CHD
2016,12,5,230,SAN ANTONIO,242,Merluza común,1100000,,,B - L,BN,CHD
2016,12,5,230,SAN ANTONIO,229,Congrio negro,1200000,,,B - L,BN,CHD
2016,12,5,230,SAN ANTONIO,227,Congrio colorado,3500000,,,B,BN,CHD
2016,12,5,230,SAN ANTONIO,282,Sierra,1500000,,,B - L,BN,CHD
2016,12,5,230,SAN ANTONIO,254,Palometa,1600000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,555000,,,B,BN,BN
2016,12,7,268,DUAO,242,Merluza común,444000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,555550,,,B,BN,CHD
2016,12,7,268,DUAO,282,Sierra,650000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,555000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,500000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,444000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,370400,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,370400,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,185200,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,630000,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,370400,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,370400,,,B,BN,CHD
2016,12,7,268,DUAO,242,Merluza común,370400,,,B,BN,CHD
2016,12,7,268,DUAO,274,Reineta,1200000,,,B,BN,CHD
2016,12,7,286,CUARANIPE,242,Merluza común,386852,,2.09,B,BN,CHD
2016,12,7,286,CUARANIPE,242,Merluza común,1201852,,3.25,B,BN,CHD
2016,12,8,336,SAN VICENTE,644,Picoroco,400000,,0.4,B,BN,CHD
2016,12,8,336,SAN VICENTE,644,Picoroco,200000,,0.8,B,BN,CHD
2016,12,8,310,TOME,273,Rollizo,4000000,,0.06,B,BN,CHD
2016,12,8,310,TOME,270,Robalo,2000000,,0.07,B,BN,CHD
2016,12,8,310,TOME,227,Congrio colorado,2000000,,0.02,B,BN,CHD
2016,12,8,310,TOME,242,Merluza común,536000,,0.42,B,BN,CHD
2016,12,8,306,COLIUMO,137,Luga negra o crespa,450000,30,0.1,O,BN,PP
2016,12,8,306,COLIUMO,138,Luga cuchara o corta,350000,30,0.08,O,BN,PP
2016,12,8,306,COLIUMO,145,Huiro palo,80000,30,0.5,O,BN,PP
2016,12,8,350,LO ROJAS,655,Jaiba remadora,890000,,0.1,B - L,BN,CHD-PP
2016,12,8,350,LO ROJAS,227,Congrio colorado,2700000,,0.5,B,BN,CHD
2016,12,8,350,LO ROJAS,444,Huepo o navaja de mar,1190000,,23,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,465,Navajuela,690000,,8,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,234,Jurel,600000,,2,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,407,Taquilla,108000,,5,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,242,Merluza común,1200000,,3,L,BN,CHD - PP
2016,12,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,276,Sardina común,110000,,15,L,BN,PP
2016,12,8,350,LO ROJAS,205,Anchoveta,120000,,3,L,BN,PP
2016,12,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.1,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,655,Jaiba remadora,890000,,0.07,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,654,Jaiba marmola,960000,,0.1,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,444,Huepo o navaja de mar,1190000,,21,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,465,Navajuela,690000,,17,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,234,Jurel,600000,,1,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,407,Taquilla,108000,,4,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,655,Jaiba remadora,890000,,0.07,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,654,Jaiba marmola,960000,,0.1,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,444,Huepo o navaja de mar,1190000,,21,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,465,Navajuela,690000,,17,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,234,Jurel,600000,,1,B - L,BN,CHD - PP
2016,12,8,350,LO ROJAS,407,Taquilla,108000,,4,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,658,Jaiba reina,980000,,0.1,B,BN,CHD - PP
2016,12,8,350,LO ROJAS,653,Jaiba peluda,940000,,0.1,B,BN,CHD - PP
2016,12,8,374,LEBU,274,Reineta,1100000,,37,L,BN,CHD
2016,12,8,374,LEBU,141,Chascon o huiro negro,200000,30,2,O,BN,PP
2016,12,8,374,LEBU,274,Reineta,800000,,57,L,BN,CHD
2016,12,9,388,QUEULE,282,Sierra,200000,,1,L,,CHD
2016,12,9,388,QUEULE,230,Corvina,1200000,,1,L,,CHD
2016,12,9,388,QUEULE,226,Cojinoba del norte,1000000,,1,L,,CHD
2016,12,9,388,QUEULE,258,Pejegallo,800000,,1,L,,CHD
2016,12,9,388,QUEULE,274,Reineta,1000000,,1,L,,CHD
2016,12,9,388,QUEULE,286,Tollo,700000,,1,L,,CHD
2016,12,9,388,QUEULE,282,Sierra,200000,,1,L,,CHD
2016,12,9,388,QUEULE,230,Corvina,1200000,,1,L,,CHD
2016,12,9,388,QUEULE,226,Cojinoba del norte,2000000,,1,L,,CHD
2016,12,9,388,QUEULE,258,Pejegallo,800000,,1,L,,CHD
2016,12,9,388,QUEULE,274,Reineta,1000000,,1,L,,CHD
2016,12,9,388,QUEULE,286,Tollo,700000,,1,L,,CHD
2016,12,10,474,DALCAHUE,405,Juliana,200000,,14.6,L,BN,CHD
2016,12,10,474,DALCAHUE,258,Pejegallo,500000,,0.12,L,BN,PP
2016,12,10,474,DALCAHUE,406,Almeja,500000,,7.14,L,BN,PP
2016,12,10,474,DALCAHUE,258,Pejegallo,450000,,2.4,L,BN,CHD
2016,12,10,474,DALCAHUE,444,Huepo o navaja de mar,850000,,2.24,L,BN,CHD
2016,12,10,474,DALCAHUE,440,Culengue,200000,,1.52,L,BN,CHD
2016,12,10,474,DALCAHUE,616,Centolla,2800000,,1.52,L,BN,CHD
2016,12,11,514,PUERTO AYSEN,406,Almeja,400000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,486,Pulpo del sur,900000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,267,Puye,8500000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,425,Cholga,140000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,435,Choro,140000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,430,Chorito,140000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,270,Robalo,700000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,440,Culengue,250000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,244,Merluza del sur,1100000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,228,Congrio dorado,1400000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,275,Sardina austral o del sur,50000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,654,Jaiba marmola,170000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,616,Centolla,2000000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,137,Luga negra o crespa,160000,30,,L,,PP
2016,12,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,290000,30,,L,,PP
2016,12,11,514,PUERTO AYSEN,810,Erizo,230000,30,,L,,PP
2016,12,11,514,PUERTO AYSEN,268,Raya volantin,1500000,,,L,,PP
2016,12,11,514,PUERTO AYSEN,406,Almeja,400000,,,L,,PP
